email_extension,org_id,stock_ticker,stock_id,filer_id,bio,org_type
hitehedge.com,07f27424-85c2-459e-a176-67b589e7d3c6,Unknown,0.0,199886.0,"HITE Hedge Asset Management is an energy-focused hedge fund firm founded in 2003 and based in Quincy, Massachusetts. The company specializes in market-neutral strategies using energy-related securities to generate uncorrelated returns without significant net exposure to energy prices. HITE Hedge manages two main strategies: a long-running market neutral, relative value product, and a newer ""short carbon"" strategy launched in 2018. With a track record spanning nearly two decades, the firm aims to capture alpha in the energy sector while maintaining a market-neutral position. HITE Hedge's investment approach is underpinned by its bearish outlook on the fossil fuel industry.",INSTITUTIONAL_INVESTOR
marvistainvestments.com,150198ef-5be8-47d8-b20f-b917772df955,Unknown,0.0,50163.0,"Mar Vista Investment Partners is an independent, employee-owned investment management firm based in Los Angeles, California. Founded in 2007, the company specializes in fundamental active equity investment strategies, including Strategic Growth, Focus, and Global Equity. Mar Vista serves a diverse client base including institutions, foundations, pensions, endowments, trusts, and high-net-worth individuals. The firm is minority-led and focuses on generating risk-adjusted returns that exceed passive index investing. Mar Vista's investment approach emphasizes capital preservation alongside appreciation, targeting wide-moat businesses with strong free cash flow and high returns on invested capital.",INSTITUTIONAL_INVESTOR
melvincapital.com,e2d29228-0aa5-40f4-9363-24b9562747b4,Unknown,0.0,289059.0,"Melvin Capital was a New York-based hedge fund founded in 2014 by Gabriel Plotkin, a former portfolio manager at SAC Capital. The firm specialized in long-short equity strategies, focusing primarily on technology and consumer stocks. Melvin Capital gained prominence for its high annual returns and became known for its short-selling tactics. However, the fund suffered significant losses during the 2021 GameStop short squeeze, which ultimately led to its closure in 2022. Despite receiving a $2.75 billion investment from Citadel LLC and Point72 Asset Management, Melvin Capital was unable to recover and announced its shutdown in May 2022.",INSTITUTIONAL_INVESTOR
onemadisongroup.com,be1244fb-b5b7-4f58-aa3c-d46d75953f85,Unknown,0.0,295629.0,"One Madison Group is a New York-based investment firm founded in 2016 by Omar M. Asali. It operates as a permanent capital vehicle, investing its own capital alongside a select group of outside investors. The company focuses on acquiring controlling or significant ownership positions in businesses that generate substantial free cash flow and high returns on invested capital. One Madison Group takes a patient and disciplined approach to investing, aiming to compound capital over the long term. The firm's investment strategy spans multiple sectors, including industrial, consumer, and technology-related companies.",INSTITUTIONAL_INVESTOR
plpfunds.com,8d9af9e9-c44c-446d-9a2b-049d1f9a4f34,Unknown,0.0,212024.0,"Pleasant Lake Partners is a hedge fund manager based in Rincon, Puerto Rico. Founded in 2012 by Jonathan Lennon, the firm employs a concentrated approach to investing in global stocks, focusing on consumer, industrial/natural resources, and media companies. Pleasant Lake Partners manages several hedge funds, including Pleasant Lake Onshore Feeder Fund LP and PLP Drawdown, LP. The firm's investment strategy involves both long and short positions in public equities, as well as private investments. Jonathan Lennon serves as the CEO and Portfolio Manager, while Benjamin Cable holds the position of Chief Operating Officer and Chief Compliance Officer.",INSTITUTIONAL_INVESTOR
tremblantcapital.com,10da3b4c-bbf7-4620-a6f7-d8d69eb40033,Unknown,0.0,2962.0,"Tremblant Capital is a global public equity investment firm founded in 2001 by Brett Barakett. The firm specializes in long/short and long-only equity investing, focusing on identifying consequential changes that create compelling investment opportunities. Tremblant's investment approach combines deep fundamental research, sector expertise, and ESG analysis to mitigate investment risks. The firm is led by a team of experienced Sector Portfolio Managers who have worked together for over 16 years. Tremblant Capital is registered with the SEC as an Investment Adviser and is a Qualified Professional Manager under ERISA. The firm is headquartered in Stamford, Connecticut.",INSTITUTIONAL_INVESTOR
twocreekscapital.com,c0a0bad9-77f5-4b44-b6c3-5b9cf80cea8e,Unknown,0.0,288847.0,"Two Creeks Capital Management is a New York-based hedge fund founded by Ryan Allen Pedlow in 2014. The firm specializes in global equities, employing a long/short investment strategy. Two Creeks Capital Management operates as a registered investment advisor with the Securities and Exchange Commission. The company's leadership includes Ryan Pedlow as CEO and Carl Anthony Casler as CFO, General Counsel, and Chief Compliance Officer. Two Creeks Capital manages a single private fund, the Two Creeks Capital Master Fund Ltd, and primarily serves pooled investment vehicles. The firm's origins can be traced back to Ziff Brothers Investments.",INSTITUTIONAL_INVESTOR
woostercapital.com,d500955b-7e4b-42be-a193-ce3a9efc6c27,Unknown,0.0,3220.0,"Wooster Capital Management, L.P. is a New York-based hedge fund manager founded in 2003 by David Steinhardt, a former managing director and research analyst. The firm operates with less than $150 million in assets under management. Wooster Capital Management is registered with the SEC as an investment adviser. The company specializes in hedge fund management and investment strategies. While specific financial details are limited, the firm's small size suggests a focused approach to investment management, likely catering to a select group of clients or specialized investment strategies.",INSTITUTIONAL_INVESTOR
adventinternational.com,1e9ac22e-c38f-4932-9708-dff69ccac454,Unknown,0.0,50.0,"Advent International Ltd is a global private equity firm founded in 1984. Headquartered in Boston with offices worldwide, including London, the company focuses on buyouts and growth equity investments across five core sectors: business and financial services, healthcare, industrial, retail/consumer, and technology. Advent has a long-standing presence in the UK market, operating from London since 1989. The firm is known for its operational approach to investing, working closely with management teams to drive value creation. Advent International manages substantial assets and has completed hundreds of investments across numerous countries.",INSTITUTIONAL_INVESTOR
algebris.com,56418475-e0b2-4ee8-9f9a-c977177e7314,Unknown,0.0,82.0,"Algebris Investments is a global asset management firm founded in 2006 by CEO Davide Serra. Headquartered in London, the company has offices in major financial centers worldwide, including Milan, Rome, Zurich, Dublin, Boston, Singapore, and Tokyo. Algebris specializes in the global financial sector, offering a range of investment strategies across equity, credit, and private debt. The firm's expertise extends to global credit and Italian equity markets. Algebris manages funds for institutional and private investors, including insurance companies, pension funds, and sovereign wealth funds. The company is committed to responsible investment practices and integrating ESG factors into its investment processes.",INSTITUTIONAL_INVESTOR
altaparkcap.com,2d223a04-f3d5-4c5d-9616-278c9b5026a5,Unknown,0.0,327965.0,"Alta Park Capital is an investment firm based in San Francisco, California, specializing in public and private equity investments in the technology, media, and telecommunications sectors. Founded in 2013, the firm applies a deep fundamental research process to identify significant trends and opportunities in these industries. Alta Park Capital manages both public equity and growth equity strategies, focusing on emerging category leaders in software and fintech. The firm's founders bring over 70 years of combined technology investing experience. Alta Park Capital aims to develop a comprehensive understanding of innovation trends across public and private companies in its target sectors.",INSTITUTIONAL_INVESTOR
altimetercapital.com,d0374575-90d2-488f-8ca9-cbbee975ea23,Unknown,0.0,166312.0,"Altimeter Capital is a technology-focused investment firm founded in 2008 by Brad Gerstner. Based in Boston, Massachusetts and Menlo Park, California, the firm manages both public equity and venture capital funds. Altimeter Capital invests in technology companies across various stages, from early-stage startups to established public companies. The firm has made notable investments in companies such as Snowflake, Meta Platforms, and Grab. Altimeter Capital is known for its active approach to investing, occasionally engaging with company management to drive strategic changes and improve performance.",INSTITUTIONAL_INVESTOR
bloomtreepartners.com,00a33e42-5c3b-4329-b746-eff86dce8bb8,Unknown,0.0,200155.0,"Bloom Tree Partners, LLC is a New York-based hedge fund founded by Alok Agrawal in 2008. The firm specializes in global equity investments, employing a long-term, fundamental approach to core holdings. Bloom Tree focuses on developing differentiated views on earnings with a multi-year investment horizon, complemented by rigorous bottom-up analysis and multifaceted risk management. The company provides investment management services primarily to high-net-worth individuals and institutional clients through privately offered pooled investment vehicles and separately managed accounts. Bloom Tree's leadership includes Alok Agrawal as CEO and Managing Member, and Nitin Wadke as CFO and Chief Compliance Officer.",INSTITUTIONAL_INVESTOR
bluemarcapital.com,d6586523-c9a8-4cf5-9f91-eaf2d3c25546,Unknown,0.0,256246.0,"Bluemar Capital Management is a hedge fund company based in New York, NY, founded in 2011 by David Rodriguez-Fraile. The firm manages multiple private funds and focuses on global equity investments. Bluemar's leadership includes David Rodriguez-Fraile as Managing Member and Eric Adam Bittelman as Chief Financial Officer and Chief Compliance Officer. The company operates as a limited liability company and is registered with the SEC. Bluemar Capital Management primarily engages in pooled investments and manages funds such as Bluemar Master Fund Ltd and Bluemar Azul Master Fund Ltd.",INSTITUTIONAL_INVESTOR
broadfincapital.com,12ad6a1d-95f5-4d3c-a714-46e77d1bade4,Unknown,0.0,105180.0,"Broadfin Capital, LLC is a healthcare-focused investment firm founded in 2005 by Kevin Kotler. Based in New York, the firm specializes in value-oriented investments across the healthcare sector, including medical technology, pharmaceuticals, and biotechnology. Broadfin employs a fundamental research-based approach, leveraging deep industry expertise to identify investment opportunities. The firm invests across all market capitalizations, with an emphasis on small and mid-cap companies. Broadfin's strategy involves long-term investments, typically with an 18-24 month horizon, and focuses on companies that aim to lower healthcare costs or improve outcomes. As of 2025, the firm is in the process of winding down its operations.",INSTITUTIONAL_INVESTOR
caledoniafund.com,169f6544-7570-4ffe-9dd9-6c537fbdc6a4,Unknown,0.0,3282.0,"Caledonia Investments is a FTSE 250 self-managed investment trust company based in London. Founded in 1928, it focuses on long-term investments in both public and private markets across three main pools: Public Companies, Private Capital, and Funds. The company aims to generate compounding real returns that outperform inflation and the FTSE All-Share index over extended periods. Caledonia's investment strategy emphasizes high-quality companies with strong market positions and fundamentals. With a global reach, the company maintains a diversified portfolio and has a history of delivering consistent returns and progressive annual dividend payments to shareholders.",INSTITUTIONAL_INVESTOR
calpers.ca.gov,e6c87d9d-370a-4de4-91f8-81909c4b22d0,Unknown,0.0,501.0,"CalPERS, the California Public Employees' Retirement System, is the largest public pension fund in the United States. Founded in 1932, it provides retirement and health benefits to over 2 million members, including state, school, and public agency employees. CalPERS manages a significant investment portfolio, with assets spanning domestic and international markets. The organization is known for its shareholder activism and influence in corporate governance. CalPERS is governed by a 13-member Board of Administration and offers a range of services including retirement planning, health insurance, and long-term care insurance. Its headquarters are located in Sacramento, California.",INSTITUTIONAL_INVESTOR
cartennacapital.com,5bb3c540-2db7-4edf-b92e-c537778651cf,Unknown,0.0,500633.0,"Cartenna Capital is a Connecticut-based hedge fund founded in 2019 by Peter Avellone, a former portfolio manager at Point72 Asset Management and Citadel LLC. The firm specializes in discretionary portfolio management and investment sub-advisory services for pooled investment vehicles. Cartenna Capital primarily focuses on sectors including transports, materials, information technology, industrials, finance, and consumer discretionary. The firm is known for its concentrated investment approach, with a significant portion of its portfolio allocated to its top holdings. Cartenna Capital is registered with the SEC and manages assets for institutional investors and high-net-worth individuals.",INSTITUTIONAL_INVESTOR
churchillmanagement.com,5e82608d-04e6-4c7e-956c-63ca1be313a5,Unknown,0.0,634.0,"Churchill Management Group is a wealth management firm founded in 1963 and headquartered in Los Angeles, California. The company provides investment advisory services, financial planning, and retirement planning to individuals, high-net-worth clients, and institutional investors. Churchill Management Group employs a multi-strategy approach, offering both tactical and fully invested equity strategies, along with fixed income options. The firm is led by CEO and founder Fred Fern, who has over 50 years of investment experience. Churchill Management Group has multiple offices across the United States and is known for its long-term client relationships and disciplined investment approach.",INSTITUTIONAL_INVESTOR
conversantcap.com,b5153184-ff19-4e81-acb7-de856a984884,Unknown,0.0,505050.0,"Conversant Capital is a private investment firm founded in 2020, headquartered in Summit, New Jersey. The company specializes in credit and equity investments across real estate, digital infrastructure, and hospitality sectors in both public and private markets. Led by Managing Partner Michael Simanovsky, Conversant Capital pursues opportunistic investments through public securities, private equity positions, and capital solutions. The firm's flexible approach allows it to address various financing needs for companies in real estate and adjacent industries. Conversant Capital operates as a registered investment advisor and manages multiple private equity and hedge funds.",INSTITUTIONAL_INVESTOR
deepcurrentsinvestment.com,edcc379f-189f-4293-b35a-a895b47af6a2,Unknown,0.0,431565.0,"DeepCurrents Investment Group is a hedge fund management company based in New York City. Founded in September 2016 by Kai (Steve) Zheng, the firm specializes in relative value investment strategies. DeepCurrents operates as a limited liability company and is registered with the SEC. The firm manages private funds and provides discretionary investment advisory services. While specific financial details are not disclosed, DeepCurrents is known to focus on convertible bonds and other fixed income securities. The company's leadership includes Scott Arneill, who serves as a key contact for investor relations.",INSTITUTIONAL_INVESTOR
durablecap.com,24ae064a-448f-4c3e-9023-90e08668a65f,Unknown,0.0,463754.0,"Durable Capital Partners LP is an investment management firm founded in 2019 by Henry Ellenbogen, former portfolio manager at T. Rowe Price. Based in Bethesda, Maryland, the firm focuses on long-term investments in both public and private companies, primarily targeting small and mid-cap growth opportunities. Durable Capital employs a research-intensive approach to identify businesses with sustainable competitive advantages and strong growth potential. The firm manages a significant portfolio across various sectors, including technology, healthcare, and consumer industries. Known for its patient capital approach, Durable Capital aims to partner with companies throughout different stages of their growth cycles.",INSTITUTIONAL_INVESTOR
firtree.com,984326f4-f515-46c6-a8cc-6b7556fa3ac0,Unknown,0.0,1051.0,"Fir Tree Capital Management LP is a New York-based private investment firm founded in 1994. The company invests globally in public and private companies, real estate, and sovereign debt. Fir Tree manages assets on behalf of leading endowments, foundations, pension funds, and sovereign wealth funds. The firm's investment strategy focuses primarily on the Financial Services and Energy sectors. Fir Tree is known for its value-oriented approach and expertise in identifying opportunities in transitional market periods. The company maintains a diversified portfolio and has a history of strategic acquisitions and investments in various industries.",INSTITUTIONAL_INVESTOR
flightdeckcap.com,2c394391-1cda-44e0-8975-3147dcab01a8,Unknown,0.0,556377.0,"Flight Deck Capital is a TMT (Technology, Media, and Telecommunications) and consumer-focused investment fund founded in 2020. Based in San Francisco, California, the firm invests globally in disruptive public and private companies across the United States, Japan, Korea, Southeast Asia, Latin America, China, and Europe. Led by founder and Managing Partner Jay Kahn, Flight Deck Capital operates as a limited partnership and registered investment advisory firm. The company's portfolio includes investments in various sectors, with a particular emphasis on technology and consumer-oriented businesses. Flight Deck Capital aims to identify and support innovative companies with high growth potential in their target markets.",INSTITUTIONAL_INVESTOR
geodecapital.com,dbbd692d-ab65-418f-9e17-0081bb432911,Unknown,0.0,1188.0,"Geode Capital Management is a global systematic investment manager founded in 2001 as a spin-off from Fidelity Investments. Headquartered in Boston, Geode provides core beta exposures across equity and niche asset classes. The firm primarily acts as a sub-advisor to Fidelity's index funds and also manages assets for institutional and retail investors. Geode's investment strategies include equity indexes, options, quantitative active equity, commodities, and multi-asset classes. The company employs a systematic, risk-managed approach to investing, emphasizing a repeatable and collaborative investment process. Geode is employee-owned and operates independently from Fidelity.",INSTITUTIONAL_INVESTOR
govlane.com,97ac69e6-2bc5-483a-a898-db2fa6a9dd3b,Unknown,0.0,328267.0,"Governors Lane LP is a New York-based hedge fund company founded in 2015. The firm specializes in event-driven investment strategies and manages multiple private funds. Governors Lane operates as a limited partnership and is registered with the SEC as an investment adviser. The company's leadership includes Isaac Corre as CEO and Managing Partner, along with several other partners in key roles. Governors Lane has a significant presence in the hedge fund industry, with billions of dollars in assets under management. The firm's primary office is located on Madison Avenue in New York City.",INSTITUTIONAL_INVESTOR
greatpointpartnersllc.com,e66c3463-4c21-41ba-b0b9-da35aa359834,Unknown,0.0,1249.0,"Great Point Partners LLC, founded in 2003 and based in Greenwich, CT, is a health care-focused private investment firm. The company manages both private equity and public equity funds, investing in the United States, Canada, and Western Europe. Great Point Partners focuses on various sectors within healthcare, including biopharmaceutical services, alternate site care, medical device contract manufacturing, and healthcare IT. The firm provides growth equity, recapitalization, and management buyout financing to growing healthcare companies. With a team of experienced professionals and advisory boards, Great Point Partners aims to help healthcare companies achieve their growth potential.",INSTITUTIONAL_INVESTOR
hgvoracapital.com,058d9d1b-7fb9-4fc9-8abc-f7ced0a00dff,Unknown,0.0,141300.0,"HG Vora Capital Management is an event-driven and value-oriented investment firm founded in 2009 and based in New York City. The firm focuses on generating risk-adjusted returns by investing in corporate equity and debt instruments across various sectors, including gaming, lodging, leisure, real estate, retail, and consumer. Led by Parag Vora, the firm employs a fundamental analysis approach and leverages industry knowledge to identify mispriced securities. HG Vora manages capital for institutional investors such as endowments, foundations, sovereign wealth funds, and pension plans. The firm is registered with the SEC and has a team of experienced investment professionals.",INSTITUTIONAL_INVESTOR
hodgescapital.com,c900f3c5-745c-4739-b6b9-2d2d4ef8eab4,Unknown,0.0,1394.0,"Hodges Capital Management, Inc. is a Dallas-based investment advisory firm founded in 1989. The company offers investment management services for individuals, institutions, trusts, and mutual funds. Hodges Capital serves as the advisor to a family of mutual funds and manages custom portfolios for high-net-worth clients. The firm employs a research-driven, bottom-up approach to stock selection, focusing on proprietary analysis of publicly traded companies. Hodges Capital is family and employee-owned, with Craig D. Hodges serving as Chairman and CEO. The company's investment strategies include both growth and value-oriented approaches across various market capitalizations.",INSTITUTIONAL_INVESTOR
kadensacapital.com,bffcca9a-b343-4398-a05f-daa20114037f,Unknown,0.0,381126.0,"Kadensa Capital is a Hong Kong-based asset management firm founded in 2016. The company focuses on investment opportunities primarily in Pan-Asian public markets and selected private situations. Kadensa's team comprises professionals with extensive buy-side experience from leading organizations such as Blackstone, Goldman Sachs, and Point72. The firm manages investments for a diverse array of institutional investors, including sovereign wealth funds, endowments, and family offices worldwide. Kadensa incorporates environmental, social, and governance (ESG) factors into its investment process and business model. The company is regulated by the Securities and Futures Commission.",INSTITUTIONAL_INVESTOR
kghl.net,f99eab46-6d00-40ae-9218-dff3e2afce9f,Unknown,0.0,176700.0,"Key Group Holdings is a hedge fund company based in the Cayman Islands. The firm operates one private fund and manages significant assets under management. Key Group Holdings focuses on investment strategies in various sectors, with notable holdings in energy, technology, and metals industries. The company's portfolio includes a mix of long and short positions, as well as put options on certain stocks. Key Group Holdings is registered with the SEC and adheres to regulatory requirements for hedge fund management companies. The firm's investment approach appears to involve both value and growth strategies across different market capitalizations.",INSTITUTIONAL_INVESTOR
koreprivatewealth.com,218670b9-912e-48f5-a6f5-3cc1d5ef98b7,Unknown,0.0,435622.0,"Kore Private Wealth is an independent registered investment advisor based in New York. The firm specializes in providing comprehensive wealth management solutions to affluent investors and high-net-worth individuals. Founded by experienced financial professionals, Kore Private Wealth offers personalized investment strategies, financial planning, and family office services. The company takes a holistic approach to wealth management, addressing complex financial needs and helping clients achieve their long-term financial goals. With a team of skilled advisors, Kore Private Wealth aims to deliver purposeful and impactful wealth solutions to its clientele.",INSTITUTIONAL_INVESTOR
millstreet.com,10582567-c1cd-4493-badc-ebdce70c8407,Unknown,0.0,464129.0,"Millstreet Capital Management is a Boston-based hedge fund company founded in 2010. The firm operates as an SEC-registered investment adviser, managing private funds for institutional investors such as endowments and foundations. Millstreet employs a fundamental value approach, focusing on catalyst-driven investment opportunities trading at discounts to underlying asset value. The company's leadership includes Managing Members Craig M. Kelleher and Brian Driscoll Connolly. Millstreet's name and logo draw inspiration from the town of Millstreet in County Cork, Ireland, where Craig Kelleher's father grew up. The firm aims to generate superior absolute returns uncorrelated to traditional asset classes.",INSTITUTIONAL_INVESTOR
palestracap.com,b87bdb04-3bb3-4915-9979-4b3f47349da1,Unknown,0.0,200162.0,"Palestra Capital Management is a New York-based hedge fund founded in 2011 by Jeremy Schiffman and Andrew Immerman. The firm specializes in long/short equity strategies, employing fundamental analysis to identify investment opportunities. Palestra received initial seed capital from Goldman Sachs and TPG. The company primarily focuses on equity investments but also selectively engages in credit investments. With a team of experienced professionals, Palestra manages discretionary assets for a select group of clients. The firm's leadership brings extensive experience from previous roles at prominent investment firms such as TPG-Axon and SAC Capital.",INSTITUTIONAL_INVESTOR
pml.ca,2b3888a9-be7f-4a6e-8de2-1686f9004d6b,Unknown,0.0,194544.0,"Pembroke Management Ltd. is an independent investment firm based in Montreal, specializing in US-Canadian small and medium capitalization growth companies. Founded in 1968, the company provides investment management services for institutional investors in Canada, the US, and Europe. Pembroke emphasizes ownership and aligned interests, preferring to invest in companies with management teams that have significant stakes in their businesses. The firm follows a research-driven, bottom-up investment approach, constructing high-conviction portfolios with high active share. Pembroke Management is 100% privately owned by its partners and has offices in Montreal and Toronto.",INSTITUTIONAL_INVESTOR
prenticecapital.com,a85b156b-b124-4b2e-8827-fc5583325463,Unknown,0.0,2295.0,"Prentice Capital Management LP is a hedge fund based in Greenwich, Connecticut. Founded in 2005 by Michael Zimmerman, the firm focuses on investments in the U.S. consumer and retail sectors. Prentice Capital primarily targets companies with market capitalizations between $500 million and $10 billion, emphasizing strong brands with depressed margins and reasonable valuations. The firm employs a fundamentally-driven investment approach, often seeking value in turnaround situations. Prentice Capital aims to produce strong absolute returns while protecting capital during market downturns. The firm manages several investment vehicles, including long/short equity funds and private equity partnerships.",INSTITUTIONAL_INVESTOR
ratancapital.com,1b6a459d-bd18-4586-b5f9-6552dea972dd,Unknown,0.0,200154.0,"Ratan Capital Management, L.P. is a Florida-based hedge fund founded in 2009 by Nehal Chopra. The firm specializes in globally diversified long and short-term investment strategies, focusing on identifying mispricings in securities resulting from corporate and structural changes. Ratan Capital's approach includes analyzing spin-offs, transformative mergers, management changes, and bankruptcies. Chopra, who serves as the Chief Investment Officer, previously managed portfolios at Balyasny Asset Management. The firm is registered with the SEC and manages discretionary assets for a select number of clients. Ratan Capital's investment philosophy centers on achieving compelling risk-adjusted returns through fundamental analysis and event-driven strategies.",INSTITUTIONAL_INVESTOR
scopia.com,337cc2fb-fd80-49a8-8ad3-b01e84171884,Unknown,0.0,2584.0,"Scopia Capital Management is an institutional alternative asset management firm based in New York City. Founded in 2001 by Matt Sirovich and Jeremy Mindich, the firm employs a fundamentals-based, value-driven investment approach across two main strategies: a long-short equity strategy managed with market neutrality discipline and a long-only equity strategy. Scopia has been an SEC Registered Investment Adviser since 2003. The firm manages billions in assets and focuses on providing growth equity, growth recapitalization, and management buyout financing to growing companies across various sectors, with a particular emphasis on healthcare-related industries.",INSTITUTIONAL_INVESTOR
scopusfund.com,8df4361e-bd4f-460f-b2b6-6d991bf82682,Unknown,0.0,2585.0,"Scopus Asset Management is a New York-based hedge fund manager founded in June 1998 by Alexander Mitchell. The firm employs a bottom-up investment approach with fundamental analysis to make investment decisions. Scopus focuses primarily on the consumer discretionary sector, with additional investments in industrials, finance, transports, and materials. The company manages assets for a small number of pooled investment vehicles, offering discretionary asset management services. Scopus Asset Management is employee-owned, with founder Alexander Mitchell holding the controlling majority stake and serving as portfolio manager and managing partner.",INSTITUTIONAL_INVESTOR
seatownholdings.com,c4b95f69-3aa9-4858-9936-3937bf72d76b,Unknown,0.0,105723.0,"SeaTown Holdings, founded in 2009 and headquartered in Singapore, is a leading Asia-focused alternative investment firm. It operates as a subsidiary of Temasek Holdings, offering expertise across private and public markets. SeaTown manages a range of investment strategies, including private equity, private credit, and thematic public equity opportunities. The firm focuses on delivering risk-adjusted returns by leveraging its extensive relationship network and global investment experience. SeaTown is committed to sustainability and is a signatory of the UN Principles for Responsible Investment. Its leadership includes experienced professionals with backgrounds in finance and investment management.",INSTITUTIONAL_INVESTOR
sessacapital.com,549bb197-70e2-4fe3-a24d-2263ec2a1531,Unknown,0.0,273990.0,"Sessa Capital is a New York-based hedge fund manager founded in 2007 by John Eric Petry. The firm, initially known as Sissa Capital, rebranded in 2012. Sessa Capital focuses on concentrated special situation opportunities in the US and abroad. The company operates globally, serving clients worldwide with a systematic and quantitative approach to investment management. Sessa Capital is regulated by the United States Securities and Exchange Commission (SEC) and the Financial Industry Regulatory Authority (FINRA). The firm's investment portfolio includes stocks, forex, options, cryptocurrencies, energy, real estate, and natural resources.",INSTITUTIONAL_INVESTOR
terrilco.com,da228600-9ea9-460f-8f6c-2e83444444fe,Unknown,0.0,280281.0,"Terril & Company is an independent wealth management firm founded in 1979 by John ""Joe"" Terril. Based in Saint Louis, Missouri, the company provides investment advisory services to high net worth individuals, trusts, estates, and retirement plans. Terril & Company operates on a fee-only model, deriving 100% of its revenue from client fees and avoiding commissions. The firm emphasizes a disciplined, long-term investment approach, focusing on value investing and risk management. With a team of experienced professionals, Terril & Company offers personalized portfolio management, research analysis, and financial planning services to clients across multiple states.",INSTITUTIONAL_INVESTOR
trikonam.com,d907bba6-4ea7-4c98-9dc3-86a736c0d791,Unknown,0.0,556109.0,"Trikon Asset Management was a Hong Kong-based hedge fund firm founded in 2018 by Gaurav Grover, a former managing director at Moore Capital. The company operated as a hedge fund manager, focusing on equity investments in the Asia-Pacific region. Trikon Asset Management's main fund was the Trikon Asset Management Offshore Fund, registered in the Cayman Islands. The firm's directors included Gaurav Grover, Gary Linford, and Brian Burkholder. In 2023, Trikon Asset Management announced its decision to cease operations after approximately five years of trading, with Grover citing a desire to spend more time with family.",INSTITUTIONAL_INVESTOR
trivest-advisors.com,6884e9da-7ea3-4116-9ad0-c7a537c26086,Unknown,0.0,466875.0,"Trivest Advisors Limited is an SFC-licensed asset management firm based in Hong Kong, founded in 2010. The company applies an in-depth, fundamentals-based research approach to its investment process. Trivest Advisors manages a diverse portfolio of investments, with a focus on technology, consumer, and education sectors. The firm has disclosed holdings in major companies such as Meta Platforms, Microsoft, NVIDIA, and PDD Holdings. Trivest Advisors actively manages its portfolio, regularly adjusting positions and exploring new investment opportunities in the global market.",INSTITUTIONAL_INVESTOR
valiantpartners.com,8086b73c-867a-4f3b-b9bc-211a0b3a8d8c,Unknown,0.0,49521.0,"Valiant Capital Management is a San Francisco-based investment firm founded in 2008. The company operates as a hedge fund and private equity investor, focusing on global long-short equity strategies and private growth equity investments. Valiant Capital employs a patient, long-term investment approach and seeks to invest in exceptional businesses with strong management teams and high returns on invested capital. The firm is led by founder and portfolio manager Chris Hansen, along with a team of experienced investment professionals. Valiant Capital manages assets for institutional investors and high-net-worth individuals, with a particular emphasis on tax efficiency and alignment of interests with its clients.",INSTITUTIONAL_INVESTOR
voleon.com,84b394a0-ded2-4837-99cb-b3d41a2aa118,Unknown,0.0,70342.0,"Voleon Capital Management is a quantitative investment management firm founded in 2007 by Michael Kharitonov and Jon McAuliffe. Based in Berkeley, California, the company specializes in applying artificial intelligence and machine learning to develop trading strategies. Voleon focuses exclusively on machine learning for its investment approach, distinguishing itself from peers who may use it as part of a broader strategy. The firm manages pooled investment vehicles for institutional clients. Despite initial skepticism and challenges, Voleon has established itself as a notable player in the quantitative hedge fund space, though its performance has varied over the years.",INSTITUTIONAL_INVESTOR
vulcanvaluepartners.com,4c2acece-48d7-43eb-a6fe-fc497adbd0da,Unknown,0.0,186157.0,"Vulcan Value Partners is an independent investment management firm founded in 2007 by C.T. Fitzpatrick. Based in Birmingham, Alabama, the company specializes in value investing, focusing on purchasing publicly-traded companies with sustainable competitive advantages and strong free cash flow generation. Vulcan offers various investment strategies, including Large Cap, Small Cap, All Cap, Focus, and Focus Plus. The firm serves institutional and individual clients through separately managed accounts, mutual funds, and other investment vehicles. Vulcan's investment philosophy emphasizes long-term capital preservation and superior returns through disciplined, bottom-up analysis and a patient approach to investing.",INSTITUTIONAL_INVESTOR
wscapital.com,0e505902-94d1-4f34-a9f1-e0b456419a5f,Unknown,0.0,3225.0,"Water Street Capital is a private investment firm based in Jacksonville, Florida. Founded in 1987 by Gilchrist Berg, the company primarily invests in publicly traded companies across various industries. Water Street Capital employs a long-term, value-oriented investment approach based on proprietary research. The firm manages several private funds, including Water Street Partners Ltd and Alexander Street Partners Ltd. With a team of experienced investment professionals, Water Street Capital focuses on generating returns for its partners through strategic investments in the public markets. The company operates as a registered investment adviser under SEC regulations.",INSTITUTIONAL_INVESTOR
westtowergroup.com,f0487749-7133-4430-b16b-1ef3af8e39e0,Unknown,0.0,624301.0,"West Tower Group, LLC is a multi-strategy investment firm headquartered in Richmond, Virginia. Founded by Charles Honey and Gerard J. Polizzi, the company focuses on delivering consistent, absolute returns across various market conditions. West Tower Group employs a diverse portfolio approach, combining fundamental investing, trading, and risk management strategies. The firm's leadership brings decades of experience in capital allocation and operations. As a privately held investment management company, West Tower Group aims to generate diverse alpha streams and compound client capital over the long term.",INSTITUTIONAL_INVESTOR
wildcatcap.com,e9703b27-c4be-453c-8e00-a1f34927296d,Unknown,0.0,288895.0,"Wildcat Capital Management is a New York-based investment firm founded in 2011 by Len Potter. The firm operates as a single-family office for David Bonderman, co-founder of TPG Capital. Wildcat focuses on making partnership-centric investments in leading companies across various sectors. The firm's investment strategy includes both public and private equity, with a particular emphasis on growth-stage companies. Wildcat's portfolio spans industries such as technology, healthcare, and consumer services. The firm is known for its long-term investment approach and its ability to provide strategic guidance to portfolio companies.",INSTITUTIONAL_INVESTOR
